DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,141,C-141,اسكان اعضاء هيئة التدريس,C-141, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1BY- A200-R01,السليمانية,360,12944
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,121,B-121,اسكان اعضاء هيئة التدريس,B-121, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12945
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,57,C-057,اسكان اعضاء هيئة التدريس,C-057, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12946
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,162,B-162,اسكان اعضاء هيئة التدريس,B-162, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12947
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,121,C-121,اسكان اعضاء هيئة التدريس,C-121, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,358,12948
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,72,D-072,اسكان اعضاء هيئة التدريس,D-072, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12949
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,37,D-037,اسكان اعضاء هيئة التدريس,D-037, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12950
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,85,D-085,اسكان اعضاء هيئة التدريس,D-085, ,3,10.449999999999999,01-001-17 0:00:00, ,AB-1CY- A200,السليمانية,360,12951
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,84,E-084,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,352,12952
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,83,E-083,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,348,12953
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,33,E-033,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,352,12954
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,34,E-034,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,402,12955
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,120,D-120,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12956
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,121,D-121,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12957
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,1,E-001,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12958
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,3,E-003,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,12959
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,4,E-004,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,12960
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,93,D-093,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12961
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,94,D-094,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12962
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,142,C-142,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12963
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,143,C-143,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12964
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,134,C-134,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12965
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,133,C-133,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12966
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,61,D-061,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,12967
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,60,D-060,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,12968
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,147,C-147,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,12969
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,127,C-127,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12970
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,126,C-126,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12971
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,123,C-123,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12972
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,122,C-122,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12973
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,57,D-057,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12974
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,56,D-056,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12975
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,97,C-097,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,12976
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,1,D-001,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12977
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,96,C-096,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,12978
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,2,D-002,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12979
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,95,C-095,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12980
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,94,C-094,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12981
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,98,B-098,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12982
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,99,B-099,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12983
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,76,C-076,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12984
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,77,C-077,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12985
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,104,B-104,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,12986
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,105,B-105,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,12987
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,74,C-074,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,12988
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,147,B-147,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,12989
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,75,C-075,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,12990
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,146,B-146,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,12991
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,6,C-006,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12992
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,5,C-005,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,12993
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,2,C-002,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12994
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,1,C-001,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12995
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,78,A-078,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,12996
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,77,A-077,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,12997
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,21,C-021,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,12998
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,49,B-049,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,12999
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,22,C-022,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,13000
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,50,B-050,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13001
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,73,A-073,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13002
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,82,A-082,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13003
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,72,A-072,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13004
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,71,A-071,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13005
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,81,A-081,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13006
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,48,B-048,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,13007
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,70,A-070,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,13008
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,80,A-080,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13009
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,110,B-110,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,13010
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,109,B-109,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,13011
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,79,A-079,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,13012
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,84,A-084,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13013
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,83,A-083,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13014
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,47,A-047,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13015
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,1,B-001,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,355,13016
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,46,A-046,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13017
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,2,B-002,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBIII-A200,السليمانية,351,13018
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,45,A-045,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13019
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,44,A-044,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,13020
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,1,A-001,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13021
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,2,A-002,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13022
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,26,A-026,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,13023
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,27,A-027,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13024
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,109,A-109,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13025
